Tarih,Yıl,Ay,Bölge,Toplam_Üretim_MWh,Toplam_Tüketim_MWh,Yenilenebilir_Oranı,Pik_Talep_MW,Önerilen_Enerji_Türü
2017-05-15,2017,5,Marmara,20447.93150404277,21283.128414136554,0.4833567179064482,5004.257083818199,Karma Enerji Üretimi
2017-05-15,2017,5,Ege,28860.17410932398,30151.041615063667,0.31134056124643206,5931.149160083986,Termik (Kömür/Doğalgaz)
2017-05-15,2017,5,İç Anadolu,30176.66036653398,30512.992027446286,0.2572440735283362,7360.619544720757,Termik (Kömür/Doğalgaz)
2017-05-15,2017,5,Akdeniz,42963.54847450837,43243.38374355177,0.5286603295507569,7612.496905886478,Karma Enerji Üretimi
2017-05-15,2017,5,Karadeniz,36217.159029401955,34958.75415547371,0.48051534406672525,6033.575231914279,Karma Enerji Üretimi
2017-05-15,2017,5,Doğu Anadolu,27723.920139071583,28379.436249651946,0.6237468059076059,7627.842564533882,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-05-15,2017,5,Güneydoğu Anadolu,28525.18114212396,27421.935661996533,0.6439364795849338,7194.490432229671,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-06-15,2017,6,Marmara,18739.880436098007,19528.533092373204,0.5979585448248513,5594.19028563036,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-06-15,2017,6,Ege,32738.263072347876,32407.615467318326,0.27190465552881254,4675.986208229505,Termik (Kömür/Doğalgaz)
2017-06-15,2017,6,İç Anadolu,39085.60345794034,37149.42782647992,0.3833996686764577,4990.843467954716,Karma Enerji Üretimi
2017-06-15,2017,6,Akdeniz,31121.868088137686,32428.537199143855,0.38853839774638455,4734.766009481138,Karma Enerji Üretimi
2017-06-15,2017,6,Karadeniz,37125.03744329245,36947.6463699341,0.33984192917599276,5262.197580663467,Termik (Kömür/Doğalgaz)
2017-06-15,2017,6,Doğu Anadolu,19225.710611393995,18603.541596642746,0.4493471090957919,5094.62724752274,Karma Enerji Üretimi
2017-06-15,2017,6,Güneydoğu Anadolu,42445.377032043005,41861.30274865262,0.4822353401112174,6161.321439597652,Karma Enerji Üretimi
2017-07-15,2017,7,Marmara,15392.833697650009,15644.564054730405,0.3212143867479006,7805.351587347276,Termik (Kömür/Doğalgaz)
2017-07-15,2017,7,Ege,19459.88183259339,19293.741386230766,0.28413986723145757,7984.371259229737,Termik (Kömür/Doğalgaz)
2017-07-15,2017,7,İç Anadolu,30065.850309937276,30352.633475192797,0.276830590955371,6749.802351995889,Termik (Kömür/Doğalgaz)
2017-07-15,2017,7,Akdeniz,21297.16779286757,22144.91069215653,0.33205585619280287,3953.4386033183328,Termik (Kömür/Doğalgaz)
2017-07-15,2017,7,Karadeniz,16096.490035442846,16051.52762147321,0.4759364533050466,3328.543197141762,Karma Enerji Üretimi
2017-07-15,2017,7,Doğu Anadolu,38265.828500850315,38087.08435698963,0.45975610773103204,5203.813734691141,Karma Enerji Üretimi
2017-07-15,2017,7,Güneydoğu Anadolu,27022.89182625978,27184.057248402205,0.312096098372285,3909.6406524763556,Termik (Kömür/Doğalgaz)
2017-08-15,2017,8,Marmara,40853.56863040552,42676.10949534167,0.3993237265119012,4353.723365717769,Karma Enerji Üretimi
2017-08-15,2017,8,Ege,34319.98629717047,34006.76209743915,0.2601545422641379,3780.762986830952,Termik (Kömür/Doğalgaz)
2017-08-15,2017,8,İç Anadolu,36479.166865421925,37058.90816500703,0.2608383970013934,4109.860809664748,Termik (Kömür/Doğalgaz)
2017-08-15,2017,8,Akdeniz,21932.24389764214,22309.24325532636,0.25788421510174564,3520.542909922869,Termik (Kömür/Doğalgaz)
2017-08-15,2017,8,Karadeniz,38997.48256119568,37743.88766762174,0.5110984431407499,4190.913905233632,Karma Enerji Üretimi
2017-08-15,2017,8,Doğu Anadolu,17983.241782780355,17521.3821242005,0.5389067727422636,7278.482340531429,Karma Enerji Üretimi
2017-08-15,2017,8,Güneydoğu Anadolu,39906.59593700975,39496.29040309117,0.5172340546282586,4024.921477079105,Karma Enerji Üretimi
2017-09-15,2017,9,Marmara,23794.431907830396,24737.4904724739,0.2552007694042944,3427.5426542723403,Termik (Kömür/Doğalgaz)
2017-09-15,2017,9,Ege,21236.58765438082,20231.103618984806,0.3225741740359189,5915.207804848461,Termik (Kömür/Doğalgaz)
2017-09-15,2017,9,İç Anadolu,27642.736517774938,28728.188582503404,0.5769774246953764,4709.08675848938,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-09-15,2017,9,Akdeniz,22782.703002938775,22508.60978956638,0.4861179770059231,4340.318204114381,Karma Enerji Üretimi
2017-09-15,2017,9,Karadeniz,33724.46723547402,33418.962858714796,0.4708188723407921,5180.632645676584,Karma Enerji Üretimi
2017-09-15,2017,9,Doğu Anadolu,23833.97278625753,24902.815177661858,0.5554423176639043,3700.5658788322626,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-09-15,2017,9,Güneydoğu Anadolu,41054.03927693739,41002.43926886454,0.6078208907576366,6999.276279736576,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-10-15,2017,10,Marmara,27756.405134077002,26430.951599854718,0.3574709437539784,5708.171073304335,Karma Enerji Üretimi
2017-10-15,2017,10,Ege,34004.34659478442,33181.059488844934,0.3057424296291297,7174.651183996496,Termik (Kömür/Doğalgaz)
2017-10-15,2017,10,İç Anadolu,44532.06542110656,44646.4691090049,0.3186717143393214,4361.536632596844,Termik (Kömür/Doğalgaz)
2017-10-15,2017,10,Akdeniz,15551.720296424002,16196.02621230112,0.29710043315605644,5882.582377571268,Termik (Kömür/Doğalgaz)
2017-10-15,2017,10,Karadeniz,23221.65662061618,23347.466917697446,0.5105681553407457,7148.709018536008,Karma Enerji Üretimi
2017-10-15,2017,10,Doğu Anadolu,21192.638152818097,20156.30930697215,0.30475425202752293,7500.0932092405255,Termik (Kömür/Doğalgaz)
2017-10-15,2017,10,Güneydoğu Anadolu,41216.70232687546,41618.20701036456,0.49020674417346133,6325.183372731277,Karma Enerji Üretimi
2017-11-15,2017,11,Marmara,20261.138358703487,21100.784136092003,0.41750820995682925,4915.692641247488,Karma Enerji Üretimi
2017-11-15,2017,11,Ege,30567.531158485126,29182.717965839358,0.31651334750243176,6690.168082131852,Termik (Kömür/Doğalgaz)
2017-11-15,2017,11,İç Anadolu,17483.960037753794,17664.31077372583,0.3481396438725284,4946.478070209882,Termik (Kömür/Doğalgaz)
2017-11-15,2017,11,Akdeniz,23660.812103120996,23319.322029413324,0.5376183620736983,4485.608578115875,Karma Enerji Üretimi
2017-11-15,2017,11,Karadeniz,31992.139208906916,31915.519322222543,0.5154684661450593,7684.14869662379,Karma Enerji Üretimi
2017-11-15,2017,11,Doğu Anadolu,36977.16291630751,35923.09331013646,0.2624732540245139,4311.320221499125,Termik (Kömür/Doğalgaz)
2017-11-15,2017,11,Güneydoğu Anadolu,32852.337921007645,31378.66684520199,0.4485464988804946,5984.214244584446,Karma Enerji Üretimi
2017-12-15,2017,12,Marmara,25027.316724508826,25705.337277276958,0.29263930125350873,3375.688908679044,Termik (Kömür/Doğalgaz)
2017-12-15,2017,12,Ege,36845.6626861081,36829.05014188563,0.5253609585710944,5174.1366930187305,Karma Enerji Üretimi
2017-12-15,2017,12,İç Anadolu,22392.060997173205,23106.59685334321,0.5697663515875917,6473.482354272133,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-12-15,2017,12,Akdeniz,23164.35411689888,23373.367628854827,0.39438955877601073,3457.9103666331707,Karma Enerji Üretimi
2017-12-15,2017,12,Karadeniz,42519.40726386728,40975.18160960672,0.630094941528321,5230.028864789779,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-12-15,2017,12,Doğu Anadolu,20553.98786515859,20640.11102155393,0.5991783343505633,6661.124432047805,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-12-15,2017,12,Güneydoğu Anadolu,39196.83443584349,39819.21496945607,0.526910625807141,7245.978257826597,Karma Enerji Üretimi
2018-01-15,2018,1,Marmara,22490.040265775577,22466.256966427798,0.3384837767278409,7938.340039983235,Termik (Kömür/Doğalgaz)
2018-01-15,2018,1,Ege,43321.780190598394,41326.49514664073,0.5322300690062753,7626.241587078329,Karma Enerji Üretimi
2018-01-15,2018,1,İç Anadolu,20417.260353820006,20555.98590001934,0.6161953190352167,3169.729892928994,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-01-15,2018,1,Akdeniz,35922.6080174052,35194.63280015581,0.6197584781506122,7855.291225826839,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-01-15,2018,1,Karadeniz,43327.994673403016,43216.27004507153,0.5948170603957255,7222.746992675352,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-01-15,2018,1,Doğu Anadolu,24573.01419729767,25381.25865889922,0.26480305388619707,5981.349392410266,Termik (Kömür/Doğalgaz)
2018-01-15,2018,1,Güneydoğu Anadolu,21900.26511863109,21069.296539004547,0.2807812806516837,6481.443879390699,Termik (Kömür/Doğalgaz)
2018-02-15,2018,2,Marmara,25196.248913041985,25762.576865323936,0.27614253631957697,4576.451689153051,Termik (Kömür/Doğalgaz)
2018-02-15,2018,2,Ege,31184.738771260116,32091.351366285824,0.377501001172828,6129.456882185045,Karma Enerji Üretimi
2018-02-15,2018,2,İç Anadolu,41579.33244708562,42061.08384906674,0.3431837899014535,3122.00390778269,Termik (Kömür/Doğalgaz)
2018-02-15,2018,2,Akdeniz,41102.9662170279,39135.241493740454,0.5998806690736798,5644.685670136059,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-02-15,2018,2,Karadeniz,43172.03095538689,44461.93886576402,0.649173644213335,4753.559077258551,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-02-15,2018,2,Doğu Anadolu,38015.64866793381,37642.83267459218,0.4419502481215636,6137.5273160918505,Karma Enerji Üretimi
2018-02-15,2018,2,Güneydoğu Anadolu,41210.31342559017,43205.23657457516,0.5573093655458072,5088.833910836669,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-03-15,2018,3,Marmara,27640.710068312106,28297.404419870192,0.3455108583073209,3552.370565656973,Termik (Kömür/Doğalgaz)
2018-03-15,2018,3,Ege,25638.664729223296,25093.173913180046,0.368523248182396,4168.0387552495495,Karma Enerji Üretimi
2018-03-15,2018,3,İç Anadolu,16262.795689090857,15478.723919509279,0.6450889558944126,5138.865668679311,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-03-15,2018,3,Akdeniz,26529.79941479045,27006.400052316378,0.33730155514602567,7749.805919751127,Termik (Kömür/Doğalgaz)
2018-03-15,2018,3,Karadeniz,38590.35043246656,37005.87310201805,0.41703231031397137,7395.591537810824,Karma Enerji Üretimi
2018-03-15,2018,3,Doğu Anadolu,43341.96066874231,43200.672427015445,0.49536455568428306,3835.1697304603763,Karma Enerji Üretimi
2018-03-15,2018,3,Güneydoğu Anadolu,44735.05878410929,43534.69056290412,0.6270927096540503,6248.2332449618425,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-04-15,2018,4,Marmara,33232.103846365775,33274.270437941406,0.3422679246871035,3882.6401600275412,Termik (Kömür/Doğalgaz)
2018-04-15,2018,4,Ege,21614.58627210526,20936.835548653835,0.5618337894267014,4750.62629583365,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-04-15,2018,4,İç Anadolu,16735.280296901892,17520.33669724393,0.6035143539853702,7638.761415976065,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-04-15,2018,4,Akdeniz,44847.23467939306,43384.7450505612,0.40849680756106355,6791.192378520456,Karma Enerji Üretimi
2018-04-15,2018,4,Karadeniz,35880.61854161377,34638.775645582704,0.5763332499962471,4122.202859183303,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-04-15,2018,4,Doğu Anadolu,21714.528444678694,21794.816660443157,0.4871759739366813,5900.431039189056,Karma Enerji Üretimi
2018-04-15,2018,4,Güneydoğu Anadolu,17744.605121932647,18414.394517568664,0.3562400170354824,3647.5746064140208,Karma Enerji Üretimi
2018-05-15,2018,5,Marmara,41662.44239606932,43560.7978258373,0.5948510469061803,7047.580373624391,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-05-15,2018,5,Ege,34657.25941917065,34833.51712782843,0.2847947039645641,5042.266065353493,Termik (Kömür/Doğalgaz)
2018-05-15,2018,5,İç Anadolu,26180.65551036942,25551.675167865356,0.5393680454754339,5479.378675393854,Karma Enerji Üretimi
2018-05-15,2018,5,Akdeniz,17431.38647722944,16943.62700226607,0.5233035054638384,3380.654297451501,Karma Enerji Üretimi
2018-05-15,2018,5,Karadeniz,40536.207421463056,40516.533282695455,0.4422346309306592,5962.038923297589,Karma Enerji Üretimi
2018-05-15,2018,5,Doğu Anadolu,39740.42897775448,39135.61624131136,0.5212064610236254,5828.659819978955,Karma Enerji Üretimi
2018-05-15,2018,5,Güneydoğu Anadolu,23010.848105082638,23882.107815487445,0.5689704086427713,6292.259173292127,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-06-15,2018,6,Marmara,40517.45187282725,42005.634383882985,0.5333451906860139,7185.06664181836,Karma Enerji Üretimi
2018-06-15,2018,6,Ege,35924.14385007851,36571.28414987663,0.49744455128607373,6763.583197788206,Karma Enerji Üretimi
2018-06-15,2018,6,İç Anadolu,19758.15315879221,20510.683438188,0.5987374110980928,3146.2364151727957,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-06-15,2018,6,Akdeniz,39774.502516942885,38298.35087791381,0.38404754170365674,6717.5412814580395,Karma Enerji Üretimi
2018-06-15,2018,6,Karadeniz,19822.796881449245,20453.09645486035,0.5828536711830967,5537.338668804181,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-06-15,2018,6,Doğu Anadolu,15191.576151505007,14868.053509781008,0.4967707673502969,7905.930890137118,Karma Enerji Üretimi
2018-06-15,2018,6,Güneydoğu Anadolu,33954.40581050005,33138.83314222241,0.5036022812398446,5699.926898579277,Karma Enerji Üretimi
2018-07-15,2018,7,Marmara,38395.361854534305,36886.34979572662,0.5544111610008112,5706.3328933805515,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-07-15,2018,7,Ege,43889.76011576984,43195.740845751,0.5030487572535793,7660.140527550087,Karma Enerji Üretimi
2018-07-15,2018,7,İç Anadolu,18075.291839720376,18865.59509046421,0.5251542889203253,3339.1852955258596,Karma Enerji Üretimi
2018-07-15,2018,7,Akdeniz,24028.907008404487,24529.12178438477,0.27694024058750866,5910.852300881366,Termik (Kömür/Doğalgaz)
2018-07-15,2018,7,Karadeniz,25376.491708588703,25683.332871995313,0.2682968135250051,7357.684030761881,Termik (Kömür/Doğalgaz)
2018-07-15,2018,7,Doğu Anadolu,44204.66907532191,46277.328118286976,0.5498607326971698,3650.43120065316,Karma Enerji Üretimi
2018-07-15,2018,7,Güneydoğu Anadolu,37747.89587787067,35953.311520221614,0.2588494206115989,4618.051095747706,Termik (Kömür/Doğalgaz)
2018-08-15,2018,8,Marmara,29659.295712139974,30461.30506889173,0.5233181506426021,5229.513531883742,Karma Enerji Üretimi
2018-08-15,2018,8,Ege,23208.799988449977,24362.566297801823,0.4204725208943892,5256.935121648377,Karma Enerji Üretimi
2018-08-15,2018,8,İç Anadolu,19908.714635750075,20495.642553545735,0.5274728903125955,4103.848063943802,Karma Enerji Üretimi
2018-08-15,2018,8,Akdeniz,17471.43136847528,17786.789485300884,0.5118044857124542,4366.297634991047,Karma Enerji Üretimi
2018-08-15,2018,8,Karadeniz,43525.90686751231,42007.10469706252,0.4229339204170408,7718.079600837995,Karma Enerji Üretimi
2018-08-15,2018,8,Doğu Anadolu,27591.81950778367,27974.037802292885,0.40903775918511776,4371.07601174335,Karma Enerji Üretimi
2018-08-15,2018,8,Güneydoğu Anadolu,44519.32943879485,44115.690514619215,0.6076396814716538,4149.773029455431,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-09-15,2018,9,Marmara,21393.141120752498,20390.08964759623,0.510666730150354,4842.631718618806,Karma Enerji Üretimi
2018-09-15,2018,9,Ege,40930.74749518911,40821.093640731066,0.6372773711658888,3927.627578515606,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-09-15,2018,9,İç Anadolu,41058.695038668324,42194.36562141148,0.5583687378576208,7223.916140584438,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-09-15,2018,9,Akdeniz,37830.719728289965,38308.22028945524,0.302497951072955,3162.6308974562594,Termik (Kömür/Doğalgaz)
2018-09-15,2018,9,Karadeniz,42625.43543447061,43122.66247947205,0.5686149163904706,5407.61175756275,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-09-15,2018,9,Doğu Anadolu,18519.245668871834,17825.11802943338,0.5242261148915885,5151.5294744973135,Karma Enerji Üretimi
2018-09-15,2018,9,Güneydoğu Anadolu,21015.741801010103,20998.07711746986,0.2756835748300536,5909.857009571993,Termik (Kömür/Doğalgaz)
2018-10-15,2018,10,Marmara,23069.80213305293,23756.265090511843,0.3741447835694295,5276.100745409006,Karma Enerji Üretimi
2018-10-15,2018,10,Ege,15348.61619724302,14692.38133492521,0.4069974225626739,5399.694173585618,Karma Enerji Üretimi
2018-10-15,2018,10,İç Anadolu,33000.616443579114,32313.09011049325,0.5279927544506171,7300.611985946023,Karma Enerji Üretimi
2018-10-15,2018,10,Akdeniz,38395.529666800496,36627.871761863134,0.4422027789031316,3524.6508920908745,Karma Enerji Üretimi
2018-10-15,2018,10,Karadeniz,22261.350475875824,23344.72713109768,0.30699821716060527,5494.44076725678,Termik (Kömür/Doğalgaz)
2018-10-15,2018,10,Doğu Anadolu,33544.67202954357,34223.8341329809,0.47385947339476564,3048.8542370959185,Karma Enerji Üretimi
2018-10-15,2018,10,Güneydoğu Anadolu,24793.839247319756,24837.753211208397,0.2851465996579333,4753.134656045904,Termik (Kömür/Doğalgaz)
2018-11-15,2018,11,Marmara,15996.093263740997,15321.983497455578,0.40876931048063847,3663.578770215302,Karma Enerji Üretimi
2018-11-15,2018,11,Ege,32026.225447846744,32633.01022945268,0.5702346796436332,4000.7512212240504,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-11-15,2018,11,İç Anadolu,20024.477467772092,19232.645230646467,0.5045720998174548,6532.378632434506,Karma Enerji Üretimi
2018-11-15,2018,11,Akdeniz,15947.58434476926,16643.23750368851,0.27078851346058896,5706.481676505353,Termik (Kömür/Doğalgaz)
2018-11-15,2018,11,Karadeniz,36271.815583527496,37617.38794789758,0.5356347728529711,7008.640415348959,Karma Enerji Üretimi
2018-11-15,2018,11,Doğu Anadolu,25183.505776284183,25976.345783339646,0.28204593855387006,7474.083280302638,Termik (Kömür/Doğalgaz)
2018-11-15,2018,11,Güneydoğu Anadolu,31427.77128461209,32424.96745896196,0.4309273138073201,6217.888475982625,Karma Enerji Üretimi
2018-12-15,2018,12,Marmara,30792.0798280834,31505.19213220718,0.28265199281223585,3301.760419952819,Termik (Kömür/Doğalgaz)
2018-12-15,2018,12,Ege,22413.097020304394,21650.031208734206,0.5987134266368808,4096.069936790222,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-12-15,2018,12,İç Anadolu,44275.95767457394,43553.7981725652,0.3228471662754797,6948.492535712396,Termik (Kömür/Doğalgaz)
2018-12-15,2018,12,Akdeniz,34761.23326502628,34754.96135290142,0.47214542037505247,6596.008891361319,Karma Enerji Üretimi
2018-12-15,2018,12,Karadeniz,21853.642239938963,22938.312623244157,0.6399172648587133,6251.628431734684,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-12-15,2018,12,Doğu Anadolu,20986.273527874353,21364.505447185464,0.2788793635916703,3153.2625110290305,Termik (Kömür/Doğalgaz)
2018-12-15,2018,12,Güneydoğu Anadolu,22730.48665533641,22645.52681703112,0.5973090021633523,6635.84534883154,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-01-15,2019,1,Marmara,37281.19563599944,37003.425878536706,0.38837399701878517,4855.193814923014,Karma Enerji Üretimi
2019-01-15,2019,1,Ege,44629.48691208173,42577.0178297974,0.5968125984489794,5893.377042861966,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-01-15,2019,1,İç Anadolu,28158.462575687714,28792.753515756373,0.44466757656988115,7367.116190408303,Karma Enerji Üretimi
2019-01-15,2019,1,Akdeniz,42021.055920337756,41692.11898941348,0.36073111889402065,5961.751642966811,Karma Enerji Üretimi
2019-01-15,2019,1,Karadeniz,42370.900368500734,41144.95001225264,0.49918663342539316,6157.801100462602,Karma Enerji Üretimi
2019-01-15,2019,1,Doğu Anadolu,36993.39067245843,35630.43461641388,0.5363299858728354,7545.162603328205,Karma Enerji Üretimi
2019-01-15,2019,1,Güneydoğu Anadolu,20390.49326610726,19855.331159528803,0.6385580376166559,3904.884763547449,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-02-15,2019,2,Marmara,40631.552801087375,40600.17653274045,0.34889242976127083,7353.7495063625565,Termik (Kömür/Doğalgaz)
